Name,Price,URL
"The Golden Condom: And ...","£39.43","http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html"
"The Lucifer Effect: Understanding ...","£10.40","http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html"
"Ways of Seeing","£39.51","http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html"
"The Art Book","£32.34","http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html"
"The Story of Art","£41.14","http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html"
"Life Without a Recipe","£59.04","http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html"
"Lust & Wonder","£11.87","http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html"
"Me Talk Pretty One ...","£57.60","http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html"
"Running with Scissors","£12.91","http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html"
"Approval Junkie: Adventures in ...","£58.81","http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html"
"Lab Girl","£40.85","http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html"
"Lust & Wonder","£11.87","http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html"
"Me Talk Pretty One ...","£57.60","http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html"
"Running with Scissors","£12.91","http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html"
"Approval Junkie: Adventures in ...","£58.81","http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html"
"Lab Girl","£40.85","http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html"
"M Train","£27.18","http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html"
"The Lucifer Effect: Understanding ...","£10.40","http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html"
"Ways of Seeing","£39.51","http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html"
"The Art Book","£32.34","http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html"
"The Story of Art","£41.14","http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html"
"History of Beauty","£10.29","http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html"
"The New Drawing on ...","£43.02","http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html"
"Ways of Seeing","£39.51","http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html"
"The Art Book","£32.34","http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html"
"The Story of Art","£41.14","http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html"
"History of Beauty","£10.29","http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html"
"The New Drawing on ...","£43.02","http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html"
"Art and Fear: Observations ...","£48.63","http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html"
"The Golden Condom: And ...","£39.43","http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html"
"The Lucifer Effect: Understanding ...","£10.40","http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html"
"Ways of Seeing","£39.51","http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html"
"The Art Book","£32.34","http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html"
"The Story of Art","£41.14","http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html"
"History of Beauty","£10.29","http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html"
"Civilization and Its Discontents","£59.95","http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html"
"Thinking, Fast and Slow","£21.14","http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html"
"An Unquiet Mind: A ...","£21.30","http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html"
"It Didn't Start with ...","£56.27","http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html"
"The Golden Condom: And ...","£39.43","http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html"
"The Lucifer Effect: Understanding ...","£10.40","http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html"
"An Unquiet Mind: A ...","£21.30","http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html"
"It Didn't Start with ...","£56.27","http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html"
"The Golden Condom: And ...","£39.43","http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html"
"The Lucifer Effect: Understanding ...","£10.40","http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html"
"Ways of Seeing","£39.51","http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html"
"The Art Book","£32.34","http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html"
"Fifty Shades Freed (Fifty ...","£15.36","http://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html"
"A Heartbreaking Work of ...","£54.29","http://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html"
"Life Without a Recipe","£59.04","http://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html"
"Me Talk Pretty One ...","£57.60","http://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html"
"Ways of Seeing","£39.51","http://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html"
"Hyperbole and a Half: ...","£14.75","http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html"
"Old School (Diary of ...","£11.83","http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html"
"Catastrophic Happiness: Finding Joy ...","£37.35","http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html"
"Life Without a Recipe","£59.04","http://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html"
"Running with Scissors","£12.91","http://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html"
"Approval Junkie: Adventures in ...","£58.81","http://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html"
"The Long Haul (Diary ...","£44.07","http://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html"
"Fifty Shades Freed (Fifty ...","£15.36","http://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html"
"Catastrophic Happiness: Finding Joy ...","£37.35","http://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html"
"I Know What I'm ...","£25.98","http://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html"
"Dress Your Family in ...","£43.68","http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html"
"Old School (Diary of ...","£11.83","http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html"
"The Long Haul (Diary ...","£44.07","http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html"
"Catastrophic Happiness: Finding Joy ...","£37.35","http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html"
"A Heartbreaking Work of ...","£54.29","http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html"
"Life Without a Recipe","£59.04","http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html"
"Lust & Wonder","£11.87","http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html"
"Me Talk Pretty One ...","£57.60","http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html"
"Running with Scissors","£12.91","http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html"
"When You Are Engulfed ...","£30.89","http://books.toscrape.com/catalogue/naked_197/index.html"
"Toddlers Are A**holes: It's ...","£25.55","http://books.toscrape.com/catalogue/naked_197/index.html"
"Dress Your Family in ...","£43.68","http://books.toscrape.com/catalogue/naked_197/index.html"
"Hyperbole and a Half: ...","£14.75","http://books.toscrape.com/catalogue/naked_197/index.html"
"I Know What I'm ...","£25.98","http://books.toscrape.com/catalogue/naked_197/index.html"
"Old School (Diary of ...","£11.83","http://books.toscrape.com/catalogue/naked_197/index.html"
"Naked","£31.69","http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html"
"When You Are Engulfed ...","£30.89","http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html"
"Toddlers Are A**holes: It's ...","£25.55","http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html"
"Dress Your Family in ...","£43.68","http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html"
"Hyperbole and a Half: ...","£14.75","http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html"
"I Know What I'm ...","£25.98","http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html"
"Old School (Diary of ...","£11.83","http://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html"
"The Long Haul (Diary ...","£44.07","http://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html"
"Fifty Shades Freed (Fifty ...","£15.36","http://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html"
"Catastrophic Happiness: Finding Joy ...","£37.35","http://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html"
"Sorting the Beef from ...","£44.74","http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html"
"The Most Perfect Thing: ...","£42.96","http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html"
"The Epidemic (The Program ...","£14.44","http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html"
"Lamb: The Gospel According ...","£55.50","http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html"
"When You Are Engulfed ...","£30.89","http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html"
"Toddlers Are A**holes: It's ...","£25.55","http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html"
"Hyperbole and a Half: ...","£14.75","http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html"
"The Most Perfect Thing: ...","£42.96","http://books.toscrape.co://books.toscrape.com/catalogue/off-sides-off-1_38/index.html"
"The Matchmaker's Playbook (Wingmen ...","£55.85","http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html"
"The Mistake (Off-Campus #2)","£43.29","http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html"
"King's Folly (The Kinsman ...","£39.61","http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html"
"God: The Most Unpleasant ...","£30.03","http://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html"
"The Girl on the ...","£55.02","http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html"
"The Kite Runner","£41.82","http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html"
"The Psychopath Test: A ...","£36.00","http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html"
"The Secret (The Secret ...","£27.37","http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html"
"Tracing Numbers on a ...","£41.60","http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html"
"The Five Love Languages: ...","£31.05","http://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html"
"Choosing Our Religion: The ...","£28.42","http://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html"
"A History of God: ...","£27.62","http://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html"
"Worlds Elsewhere: Journeys Around ...","£40.30","http://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html"
"Reasons to Stay Alive","£26.41","http://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html"
"Choosing Our Religion: The ...","£28.42","http://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html"
"Throwing Rocks at the ...","£31.12","http://books.toscrape.com/catalogue/the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html"
"Unseen City: The Majesty ...","£44.18","http://books.toscrape.com/catalogue/the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html"
"#HigherSelfie: Wake Up Your ...","£23.11","http://books.toscrape.com/catalogue/the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html"
